species,latitude,longitude
Scytalopus novacapitalis,-20.25,-46.6167
Scytalopus novacapitalis,-19.1115,-46.6904
Scytalopus novacapitalis,-19.9225,-46.8234
Scytalopus novacapitalis,-16.3833,-46.8833
Scytalopus novacapitalis,-19.2,-47.1333
Scytalopus novacapitalis,-18.8833,-46.8167
Siagonodon acutirostris,-11.5162,-47.1496
Siagonodon acutirostris,-11.184,-46.8435
Siagonodon acutirostris,-10.5471,-46.4207
Siagonodon acutirostris,-10.7333,-46.7833
Simophis rhinostoma,-25.65,-54.6333
Simophis rhinostoma,-25.45,-56.45
Simophis rhinostoma,-25.4234,-56.4606
Simophis rhinostoma,-22.881,-49.239
Simophis rhinostoma,-22.191,-55.948
Simophis rhinostoma,-21.794,-48.176
Simophis rhinostoma,-22.357,-47.384
Simophis rhinostoma,-22.573,-47.173
Simophis rhinostoma,-23.117,-46.55
Simophis rhinostoma,-23.099,-48.926
Simophis rhinostoma,-22.495,-48.558
Simophis rhinostoma,-20.891,-47.585
Simophis rhinostoma,-22.109,-56.521
Simophis rhinostoma,-22.886,-48.445
Simophis rhinostoma,-22.952,-46.542
Simophis rhinostoma,-22.284,-48.127
Simophis rhinostoma,-23.101,-45.707
Simophis rhinostoma,-22.755,-46.145
Simophis rhinostoma,-22.906,-47.061
Simophis rhinostoma,-23.471,-47.735
Simophis rhinostoma,-21.977,-44.933
Simophis rhinostoma,-19.915,-48.388
Simophis rhinostoma,-22.413,-45.798
Simophis rhinostoma,-22.33,-47.173
Simophis rhinostoma,-23.604,-46.919
Simophis rhinostoma,-23.043,-47.374
Simophis rhinostoma,-20.539,-47.401
Simophis rhinostoma,-23.322,-46.727
Simophis rhinostoma,-20.268,-49.199
Simophis rhinostoma,-22.816,-45.193
Simophis rhinostoma,-23.656,-47.223
Simophis rhinostoma,-23.35,-47.689
Simophis rhinostoma,-23.418,-49.091
Simophis rhinostoma,-22.426,-45.453
Simophis rhinostoma,-23.717,-46.849
Simophis rhinostoma,-23.592,-48.053
Simophis rhinostoma,-23.982,-48.876
Simophis rhinostoma,-22.436,-46.822
Simophis rhinostoma,-23.006,-46.839
Simophis rhinostoma,-23.102,-48.616
Simophis rhinostoma,-22.253,-47.823
Simophis rhinostoma,-21.737,-46.975
Simophis rhinostoma,-23.264,-47.299
Simophis rhinostoma,-23.305,-45.966
Simophis rhinostoma,-22.706,-46.986
Simophis rhinostoma,-23.528,-46.903
Simophis rhinostoma,-23.101,-46.728
Simophis rhinostoma,-22.296,-48.558
Simophis rhinostoma,-21.764,-43.35
Simophis rhinostoma,-23.186,-46.884
Simophis rhinostoma,-23.05,-47.837
Simophis rhinostoma,-21.843,-43.793
Simophis rhinostoma,-23.086,-46.951
Simophis rhinostoma,-21.555,-47.704
Simophis rhinostoma,-21.675,-45.92
Simophis rhinostoma,-21.603,-48.366
Simophis rhinostoma,-19.979,-50.137
Simophis rhinostoma,-22.432,-46.958
Simophis rhinostoma,-18.725,-47.499
Simophis rhinostoma,-23.181,-46.395
Simophis rhinostoma,-22.778,-47.296
Simophis rhinostoma,-22.554,-45.78
Simophis rhinostoma,-19.677,-51.191
Simophis rhinostoma,-20.719,-46.61
Simophis rhinostoma,-18.944,-46.993
Simophis rhinostoma,-23.054,-46.358
Simophis rhinostoma,-22.725,-47.649
Simophis rhinostoma,-23.194,-49.384
Simophis rhinostoma,-21.996,-47.426
Simophis rhinostoma,-21.009,-48.222
Simophis rhinostoma,-22.638,-50.204
Simophis rhinostoma,-22.536,-55.726
Simophis rhinostoma,-23.215,-47.524
Simophis rhinostoma,-21.854,-47.479
Simophis rhinostoma,-22.23,-45.936
Simophis rhinostoma,-20.603,-47.483
Simophis rhinostoma,-24.099,-48.365
Simophis rhinostoma,-22.14,-47.452
Simophis rhinostoma,-22.899,-49.633
Simophis rhinostoma,-23.316,-46.221
Simophis rhinostoma,-21.71,-47.478
Simophis rhinostoma,-22.018,-47.891
Simophis rhinostoma,-23.179,-45.887
Simophis rhinostoma,-22.731,-48.571
Simophis rhinostoma,-23.6978,-46.7491
Simophis rhinostoma,-24.113,-49.464
Simophis rhinostoma,-23.502,-47.458
Simophis rhinostoma,-23.543,-46.311
Simophis rhinostoma,-23.924,-48.693
Simophis rhinostoma,-23.356,-47.857
Simophis rhinostoma,-22.8833,-49.2333
Simophis rhinostoma,-17.8294,-53.2833
Simophis rhinostoma,-17.8167,-53.2667
Simophis rhinostoma,-16.3051,-48.9724
Simophis rhinostoma,-23.5,-46.6333
Simophis rhinostoma,-22.1833,-55.9333
Simophis rhinostoma,-22.1927,-55.9516
Simophis rhinostoma,-22.1833,-55.95
Simophis rhinostoma,-19.7557,-55.8634
Simophis rhinostoma,-18.6333,-48.1833
Simophis rhinostoma,-21.7944,-48.1756
Simophis rhinostoma,-21.8,-48.1667
Simophis rhinostoma,-22.1,-56.5333
Simophis rhinostoma,-18.9167,-48.2833
Simophis rhinostoma,-22.5667,-47.1667
Simophis rhinostoma,-22.65,-50.4
Simophis rhinostoma,-23.1167,-46.55
Simophis rhinostoma,-23.0972,-48.9047
Simophis rhinostoma,-23.1,-48.9167
Simophis rhinostoma,-15.25,-41.15
Simophis rhinostoma,-22.825,-47.0833
Simophis rhinostoma,-22.5,-48.55
Simophis rhinostoma,-23.5,-46.8667
Simophis rhinostoma,-23.5,-46.8833
Simophis rhinostoma,-22.286,-53.2657
Simophis rhinostoma,-20.9,-47.5833
Simophis rhinostoma,-21.825,-46.6333
Simophis rhinostoma,-22.1,-56.5167
Simophis rhinostoma,-22.1022,-56.5268
Simophis rhinostoma,-23.1,-48.25
Simophis rhinostoma,-22.9333,-48.4667
Simophis rhinostoma,-22.8904,-48.4553
Simophis rhinostoma,-22.8833,-48.4167
Simophis rhinostoma,-22.8833,-48.45
Simophis rhinostoma,-22.8833,-48.4833
Simophis rhinostoma,-22.85,-48.45
Simophis rhinostoma,-22.95,-46.5333
Simophis rhinostoma,-15.847,-47.9355
Simophis rhinostoma,-15.7099,-48.0224
Simophis rhinostoma,-15.8,-47.8833
Simophis rhinostoma,-22.2842,-48.1267
Simophis rhinostoma,-22.2833,-48.1167
Simophis rhinostoma,-23.8,-48.6
Simophis rhinostoma,-22.0417,-55.875
Simophis rhinostoma,-23.1,-45.7
Simophis rhinostoma,-21.925,-47.3667
Simophis rhinostoma,-15.2611,-41.1561
Simophis rhinostoma,-22.75,-46.1333
Simophis rhinostoma,-22.9,-47.05
Simophis rhinostoma,-17.6333,-47.7667
Simophis rhinostoma,-20.4333,-54.6333
Simophis rhinostoma,-20.9131,-54.2497
Simophis rhinostoma,-20.4852,-54.6176
Simophis rhinostoma,-20.4804,-54.5711
Simophis rhinostoma,-20.46,-54.52
Simophis rhinostoma,-20.7583,-42.875
Simophis rhinostoma,-21.9583,-47.4667
Simophis rhinostoma,-24,-48.35
Simophis rhinostoma,-23.4667,-47.7333
Simophis rhinostoma,-23,-47.5
Simophis rhinostoma,-21.9405,-57.0893
Simophis rhinostoma,-21.4583,-45.2167
Simophis rhinostoma,-23.7,-47.0167
Simophis rhinostoma,-21.9833,-44.9333
Simophis rhinostoma,-20.9,-49.2667
Simophis rhinostoma,-23.0333,-49.1667
Simophis rhinostoma,-23.1667,-47.75
Simophis rhinostoma,-21.9333,-47.3667
Simophis rhinostoma,-18.4,-52.5333
Simophis rhinostoma,-23.0333,-49.7167
Simophis rhinostoma,-21.7167,-48.0167
Simophis rhinostoma,-19.9,-48.3833
Simophis rhinostoma,-22.4167,-45.7833
Simophis rhinostoma,-22.4167,-45.8
Simophis rhinostoma,-22.3333,-47.1667
Simophis rhinostoma,-20.5,-43.8667
Simophis rhinostoma,-21.1,-48.125
Simophis rhinostoma,-22.6333,-46.0333
Simophis rhinostoma,-15.9167,-48.8
Simophis rhinostoma,-23.6,-46.9167
Simophis rhinostoma,-18.2448,-55.3262
Simophis rhinostoma,-23.4333,-46.4667
Simophis rhinostoma,-23.0333,-47.3667
Simophis rhinostoma,-23.7833,-46.9111
Simophis rhinostoma,-23.0617,-46.3936
Simophis rhinostoma,-22.8806,-46.8625
Simophis rhinostoma,-21.4333,-47.8722
Simophis rhinostoma,-22.2333,-47.8833
Simophis rhinostoma,-22.3056,-47.3306
Simophis rhinostoma,-23.89,-48.775
Simophis rhinostoma,-21.4,-48.2125
Simophis rhinostoma,-22.3458,-48.6139
Simophis rhinostoma,-22.0278,-48.05
Simophis rhinostoma,-23.0194,-48.7417
Simophis rhinostoma,-22.9792,-48.6167
Simophis rhinostoma,-22.6667,-48.3667
Simophis rhinostoma,-22.8931,-48.4928
Simophis rhinostoma,-21.6417,-48.35
Simophis rhinostoma,-23.45,-46.25
Simophis rhinostoma,-22.825,-47.05
Simophis rhinostoma,-22.25,-55.8667
Simophis rhinostoma,-22.6833,-47.1667
Simophis rhinostoma,-20.2833,-50.2333
Simophis rhinostoma,-20.5333,-47.4
Simophis rhinostoma,-23.3167,-46.7167
Simophis rhinostoma,-23.325,-46.725
Simophis rhinostoma,-20.0167,-48.9333
Simophis rhinostoma,-20.3167,-48.3167
Simophis rhinostoma,-22.8167,-45.1833
Simophis rhinostoma,-23.6667,-47.2167
Simophis rhinostoma,-17.7167,-48.15
Simophis rhinostoma,-23.35,-47.6833
Simophis rhinostoma,-23.4167,-49.1
Simophis rhinostoma,-22.4333,-45.45
Simophis rhinostoma,-22.4333,-45.4667
Simophis rhinostoma,-23.7167,-46.85
Simophis rhinostoma,-23.5833,-48.05
Simophis rhinostoma,-23.9667,-48.8667
Simophis rhinostoma,-23.9833,-48.8833
Simophis rhinostoma,-22.4333,-46.8167
Simophis rhinostoma,-23,-46.85
Simophis rhinostoma,-22.25,-47.8167
Simophis rhinostoma,-22.2167,-47.8833
Simophis rhinostoma,-21.7333,-46.975
Simophis rhinostoma,-21.7333,-46.9667
Simophis rhinostoma,-23.2667,-47.3
Simophis rhinostoma,-18.4167,-49.2
Simophis rhinostoma,-23.3,-45.9667
Simophis rhinostoma,-22.7,-46.9833
Simophis rhinostoma,-23.5333,-46.9
Simophis rhinostoma,-22.8917,-47.0833
Simophis rhinostoma,-23.1,-46.7167
Simophis rhinostoma,-17.8667,-51.7
Simophis rhinostoma,-22.2833,-48.55
Simophis rhinostoma,-22.3,-48.5667
Simophis rhinostoma,-17.7333,-46.1667
Simophis rhinostoma,-17.6771,-46.1844
Simophis rhinostoma,-17.6244,-46.2306
Simophis rhinostoma,-17.7333,-46.1833
Simophis rhinostoma,-21.75,-43.35
Simophis rhinostoma,-21.7667,-43.35
Simophis rhinostoma,-23.1833,-46.8833
Simophis rhinostoma,-19.6333,-43.9
Simophis rhinostoma,-23.05,-47.8333
Simophis rhinostoma,-21.8333,-43.7833
Simophis rhinostoma,-21.85,-43.8167
Simophis rhinostoma,-23.0833,-46.95
Simophis rhinostoma,-21.6,-47.79
Simophis rhinostoma,-21.6667,-45.9167
Simophis rhinostoma,-21.6833,-45.9167
Simophis rhinostoma,-23,-47.35
Simophis rhinostoma,-21.6,-48.3667
Simophis rhinostoma,-18.25,-52.8833
Simophis rhinostoma,-22.4167,-46.95
Simophis rhinostoma,-22.4333,-46.95
Simophis rhinostoma,-18.7167,-47.4833
Simophis rhinostoma,-18.7333,-47.5
Simophis rhinostoma,-13.0519,-41.4835
Simophis rhinostoma,-13,-41.3667
Simophis rhinostoma,-21.3667,-46.5167
Simophis rhinostoma,-23.1833,-46.4
Simophis rhinostoma,-22.7833,-47.3
Simophis rhinostoma,-22.55,-45.7667
Simophis rhinostoma,-22.55,-45.7833
Simophis rhinostoma,-19.6667,-51.1833
Simophis rhinostoma,-19.6833,-51.1833
Simophis rhinostoma,-23.0667,-48.3667
Simophis rhinostoma,-18.2997,-52.9703
Simophis rhinostoma,-20.7167,-46.6167
Simophis rhinostoma,-18.9333,-46.9833
Simophis rhinostoma,-23.05,-46.35
Simophis rhinostoma,-22.7167,-47.6333
Simophis rhinostoma,-22.7167,-47.65
Simophis rhinostoma,-23.2,-49.3833
Simophis rhinostoma,-21.9833,-47.4167
Simophis rhinostoma,-22,-47.4167
Simophis rhinostoma,-15.85,-48.95
Simophis rhinostoma,-21,-48.2167
Simophis rhinostoma,-22.6333,-50.2
Simophis rhinostoma,-21.7833,-46.5667
Simophis rhinostoma,-22.5333,-55.7167
Simophis rhinostoma,-17.5167,-49.4333
Simophis rhinostoma,-20.4167,-42.9167
Simophis rhinostoma,-23.2,-47.5167
Simophis rhinostoma,-23.2167,-47.5167
Simophis rhinostoma,-21.8667,-47.4833
Simophis rhinostoma,-22.2167,-45.9333
Simophis rhinostoma,-22.2333,-45.9333
Simophis rhinostoma,-18.5,-54.6667
Simophis rhinostoma,-22.575,-47.9125
Simophis rhinostoma,-23.7667,-46.7667
Simophis rhinostoma,-23.5333,-46.6333
Simophis rhinostoma,-20.6,-47.4833
Simophis rhinostoma,-20.4432,-53.76
Simophis rhinostoma,-24.1,-48.3667
Simophis rhinostoma,-19.9167,-50.0833
Simophis rhinostoma,-20.6667,-46.3167
Simophis rhinostoma,-20.3,-49.1833
Simophis rhinostoma,-20.025,-48.2167
Simophis rhinostoma,-17.5,-46.5667
Simophis rhinostoma,-17.7833,-50.9167
Simophis rhinostoma,-20.2311,-54.59
Simophis rhinostoma,-19.2833,-43.5667
Simophis rhinostoma,-23.475,-47.1625
Simophis rhinostoma,-22.1333,-47.45
Simophis rhinostoma,-21.8333,-47.25
Simophis rhinostoma,-22.9,-49.6167
Simophis rhinostoma,-22.8167,-47.1167
Simophis rhinostoma,-23.3167,-46.2333
Simophis rhinostoma,-17.3167,-53.2
Simophis rhinostoma,-21.6986,-47.55
Simophis rhinostoma,-21.7,-47.4833
Simophis rhinostoma,-16.6833,-45.4
Simophis rhinostoma,-22.0167,-47.8833
Simophis rhinostoma,-19.4,-54.5667
Simophis rhinostoma,-19.1691,-54.4838
Simophis rhinostoma,-23.1667,-45.8833
Simophis rhinostoma,-23.1833,-45.8833
Simophis rhinostoma,-22.75,-48.5667
Simophis rhinostoma,-23.5333,-47.1333
Simophis rhinostoma,-14.7,-47.5167
Simophis rhinostoma,-24.1167,-49.4667
Simophis rhinostoma,-18.9333,-46.8833
Simophis rhinostoma,-20.9167,-54.95
Simophis rhinostoma,-20.725,-42.8667
Simophis rhinostoma,-23.5,-47.45
Simophis rhinostoma,-23.55,-46.3167
Simophis rhinostoma,-21.7167,-48.6833
Simophis rhinostoma,-23.35,-47.85
Simophis rhinostoma,-20.65,-42.85
Simophis rhinostoma,-20.442,-54.86
Simophis rhinostoma,-20.4636,-54.9076
Simophis rhinostoma,-20.4333,-54.8667
Simophis rhinostoma,-20.4833,-54.575
Simophis rhinostoma,-16.05,-47.9667
Simophis rhinostoma,-23.3333,-46.2
Simophis rhinostoma,-18,-46.9
Simophis rhinostoma,-20.75,-42.8833
Simophis rhinostoma,-23.5583,-46.8333
Simophis rhinostoma,-24.0083,-48.3583
Simophis rhinostoma,-23.55,-47.45
Simophis rhinostoma,-23.547,-47.438
Sporophila nigrorufa,-15.05,-59.8
Sporophila nigrorufa,-19.0167,-57.65
Sporophila nigrorufa,-19.5,-56.2167
Sporophila nigrorufa,-15.2,-59.3667
Sporophila nigrorufa,-15,-59.95
Sporophila nigrorufa,-15.0085,-59.9515
Sporophila nigrorufa,-18,-60
Sporophila nigrorufa,-13.5333,-61
Sporophila nigrorufa,-13.65,-60.8
Sporophila nigrorufa,-14.5667,-60.9333
Stenocercus albolineatus*,-15.4711,-58.3531
Stenocercus albolineatus*,-15.2558,-58.4572
Stenocercus albolineatus*,-9.9575,-58.4136
Stenocercus albolineatus*,-11.5247,-61.0128
Stenocercus albolineatus*,-15.4944,-58.5728
Stenocercus albolineatus*,-11.3,-59.0833
Stenocercus albolineatus*,-15.3233,-58.0036
Stenocercus albolineatus*,-11.6667,-61.1833
Stenocercus albolineatus*,-15.6214,-58.1764
Stenocercus albolineatus*,-15.2408,-58.1156
Stenocercus albolineatus*,-12.9894,-58.7642
Stenocercus albolineatus*,-15.1167,-58.95
Stenocercus albolineatus*,-15.1875,-59.983
Stenocercus albolineatus*,-12.7333,-60.1333
Stenocercus canastra*,-20.1661,-46.6983
Stenocercus canastra*,-20.2439,-46.5489
Stenocercus quinarius,-15.4556,-45.8097
Stenocercus quinarius,-13.9375,-45.9375
Stenocercus quinarius,-10.65,-46.15
Stenocercus quinarius,-15.2536,-45.8889
Stenocercus quinarius,-15.3667,-45.9
Stenocercus quinarius,-15.15,-44.2667
Stenocercus quinarius,-15.5106,-45.3836
Stenocercus sinesaccus,-14.9833,-55.7333
Stenocercus sinesaccus,-15.4333,-55.75
Stenocercus sinesaccus,-14.3833,-50.9833
Stenocercus sinesaccus,-17.6751,-52.9444
Stenocercus sinesaccus,-17.3167,-53.2
Suiriri affinis,-14.6167,-60.95
Suiriri affinis,-8.55,-61.4333
Suiriri affinis,-8.45,-61.6667
Suiriri affinis,-12.3635,-44.9734
Suiriri affinis,-15.7833,-47.9167
Suiriri affinis,-15.7805,-47.9304
Suiriri affinis,-15.6167,-47.6667
Suiriri affinis,-15.5333,-47.6167
Suiriri affinis,-13.6,-62.25
Suiriri affinis,-18.4085,-52.5494
Suiriri affinis,-18.1705,-47.9424
Suiriri affinis,-17.7833,-48.7
Suiriri affinis,-17.7445,-48.6264
Suiriri affinis,-17.5695,-52.5514
Suiriri affinis,-16.7695,-47.6144
Suiriri affinis,-15.9167,-52.25
Suiriri affinis,-15.8525,-48.9594
Suiriri affinis,-14.7,-47.5333
Suiriri affinis,-14.6,-50.85
Suiriri affinis,-14.3,-46.9833
Suiriri affinis,-14.1335,-47.5104
Suiriri affinis,-13.7765,-47.2654
Suiriri affinis,-9.1115,-45.9304
Suiriri affinis,-7.3625,-46.6174
Suiriri affinis,-6.1167,-45.15
Suiriri affinis,-20.2455,-46.3664
Suiriri affinis,-19.8655,-47.4404
Suiriri affinis,-19.6333,-43.8833
Suiriri affinis,-18.4735,-47.2004
Suiriri affinis,-17.2167,-46.8667
Suiriri affinis,-17.0805,-44.2094
Suiriri affinis,-17.0667,-45.9
Suiriri affinis,-17.0105,-46.0094
Suiriri affinis,-16.95,-44.6167
Suiriri affinis,-16.1167,-44.1333
Suiriri affinis,-16.0645,-46.2544
Suiriri affinis,-20.8,-52.0667
Suiriri affinis,-20.7833,-51.8667
Suiriri affinis,-18.5,-54.75
Suiriri affinis,-17.2095,-54.1505
Suiriri affinis,-15.5833,-56.0833
Suiriri affinis,-15.4615,-55.7505
Suiriri affinis,-15.45,-55.9833
Suiriri affinis,-15.4167,-55.8
Suiriri affinis,-15.4,-55.7667
Suiriri affinis,-15.2833,-55.85
Suiriri affinis,-12.8333,-58.7
Suiriri affinis,-11.6175,-50.6694
Suiriri affinis,-8.2667,-45.6167
Suiriri affinis,-10.6667,-46.8
Suiriri affinis,-10.5485,-46.4214
Suiriri affinis,-10.5167,-46.1
Suiriri affinis,-10.1675,-48.3334
Suiriri affinis,-9.55,-48.3667
Suiriri affinis,-9.2667,-49.7833
Synallaxis simoni,-14.9203,-51.0831
Synallaxis simoni,-15.2411,-51.1606
Synallaxis simoni,-14.0986,-50.3267
Synallaxis simoni,-12.5803,-50.9167
Synallaxis simoni,-14.3972,-50.9958
Synallaxis simoni,-9.2972,-50.1019
Synallaxis simoni,-9.2783,-49.9556
Synallaxis simoni,-11.7967,-49.5289
Synallaxis simoni,-10.7936,-49.6236
Synallaxis simoni,-10.4425,-49.1822
Synallaxis simoni,-12.5372,-49.925
Syndactyla dimidiata,-22.65,-56.0667
Syndactyla dimidiata,-22.6667,-57.35
Syndactyla dimidiata,-22.5,-57
Syndactyla dimidiata,-22.4167,-57.45
Syndactyla dimidiata,-14.3333,-42.5333
Syndactyla dimidiata,-13.75,-45.6
Syndactyla dimidiata,-15.95,-47.9333
Syndactyla dimidiata,-15.9333,-47.8833
Syndactyla dimidiata,-15.8167,-47.7667
Syndactyla dimidiata,-15.7805,-47.9304
Syndactyla dimidiata,-15.7167,-47.95
Syndactyla dimidiata,-15.6167,-47.6667
Syndactyla dimidiata,-15.5333,-47.6167
Syndactyla dimidiata,-18.4085,-52.5494
Syndactyla dimidiata,-18,-52.75
Syndactyla dimidiata,-17.7167,-48.15
Syndactyla dimidiata,-17.6395,-47.7824
Syndactyla dimidiata,-17.5695,-52.5514
Syndactyla dimidiata,-16.9167,-50.7833
Syndactyla dimidiata,-14.7,-47.5333
Syndactyla dimidiata,-14.1833,-47.8
Syndactyla dimidiata,-14.1335,-47.5104
Syndactyla dimidiata,-14.1167,-47.5167
Syndactyla dimidiata,-20.25,-46.6167
Syndactyla dimidiata,-19.8655,-47.4404
Syndactyla dimidiata,-19.4785,-46.5394
Syndactyla dimidiata,-19.3115,-46.0494
Syndactyla dimidiata,-19.1333,-47.6833
Syndactyla dimidiata,-18.95,-46.9833
Syndactyla dimidiata,-18.9445,-46.9934
Syndactyla dimidiata,-18.8833,-47.6333
Syndactyla dimidiata,-18.8667,-48.2167
Syndactyla dimidiata,-18.8667,-48.25
Syndactyla dimidiata,-18.8333,-47.8333
Syndactyla dimidiata,-18.8,-43.8833
Syndactyla dimidiata,-18.5833,-46.5333
Syndactyla dimidiata,-18.5795,-46.5184
Syndactyla dimidiata,-18.1833,-45.4167
Syndactyla dimidiata,-18.1,-43.5
Syndactyla dimidiata,-16.6167,-43.3
Syndactyla dimidiata,-16.45,-43.4
Syndactyla dimidiata,-16.3667,-45.0667
Syndactyla dimidiata,-16.3645,-42.5154
Syndactyla dimidiata,-15.8333,-46.5
Syndactyla dimidiata,-15.3235,-44.7544
Syndactyla dimidiata,-19.6667,-51.1833
Syndactyla dimidiata,-18.5,-54.75
Syndactyla dimidiata,-16.0667,-57.7333
Syndactyla dimidiata,-15.65,-53.9
Syndactyla dimidiata,-15.65,-57.2167
Syndactyla dimidiata,-15.5167,-55.2333
Syndactyla dimidiata,-23.6667,-54
Syndactyla dimidiata,-23.35,-53.7167
Taoniscus nanus,-26.8833,-58.6333
Taoniscus nanus,-27,-57
Taoniscus nanus,-14.1335,-47.5104
Taoniscus nanus,-23,-47.5167
Taoniscus nanus,-16.5667,-45.9833
Taoniscus nanus,-23.8,-48.6
Taoniscus nanus,-22.25,-51.0333
Taoniscus nanus,-18.1705,-47.9424
Taoniscus nanus,-14.1167,-47.5167
Taoniscus nanus,-15.5833,-47.8833
Taoniscus nanus,-16.7667,-47.6
Taoniscus nanus,-20.3445,-46.8544
Taoniscus nanus,-15.5333,-47.6167
Taoniscus nanus,-15.7833,-47.9167
Taoniscus nanus,-15.95,-47.9333
Taoniscus nanus,-21.4667,-54.9667
Taoniscus nanus,-20.8667,-56.6
Taoniscus nanus,-15.8333,-46.5
Taoniscus nanus,-23.6667,-48
Taoniscus nanus,-20.5333,-47.4
Taoniscus nanus,-23.6,-48.05
Taoniscus nanus,-24.1167,-49.3333
Taoniscus nanus,-24.25,-49.7
Taoniscus nanus,-21.0667,-47.75
Taoniscus nanus,-18.8833,-46.8167
Taoniscus nanus,-22.35,-46.95
Taoniscus nanus,-10.4667,-46.3167
Taoniscus nanus,-18,-52.75
Taoniscus nanus,-21.8,-46.5667
Taoniscus nanus,-15.9333,-47.8833
Taoniscus nanus,-22.25,-47.8667
Taoniscus nanus,-19.8655,-47.4404
Taoniscus nanus,-20.2455,-46.3664
Taoniscus nanus,-20.25,-46.6167
Taoniscus nanus,-10.2667,-48.3667
Taoniscus nanus,-15.8167,-48.05
Thalpomys cerradensis,-15.8667,-47.8833
Thalpomys cerradensis,-15.6667,-48
Thalpomys cerradensis,-8.85,-45.0167
Thalpomys cerradensis,-16.4,-52.45
Thalpomys cerradensis,-15.9333,-47.85
Thalpomys cerradensis,-13.1833,-58.9833
Thalpomys cerradensis,-12.9833,-58.95
Thalpomys cerradensis,-14.1833,-44.5333
Thalpomys cerradensis,-14.7167,-45.9167
Thalpomys cerradensis,-13.95,-45.9667
Thalpomys cerradensis,-15.2667,-45.8667
Thalpomys cerradensis,-10.6667,-46.8667
Thalpomys cerradensis,-12.5333,-60.3667
Thalpomys cerradensis,-15.7833,-47.9333
Thalpomys cerradensis,-13.45,-56.7167
Thalpomys cerradensis,-13.0333,-58.2833
Thalpomys cerradensis,-8.8333,-48.5
Thalpomys cerradensis,-12.8167,-51.7667
Thalpomys cerradensis,-15.6,-56.1
Thalpomys lasiotis,-15.8667,-47.8833
Thalpomys lasiotis,-15.6667,-48
Thalpomys lasiotis,-15.7833,-47.9333
Thalpomys lasiotis,-15.9333,-47.85
Thalpomys lasiotis,-14.7167,-45.9167
Thalpomys lasiotis,-15.5833,-47.5833
Thalpomys lasiotis,-20.35,-46.4833
Thalpomys lasiotis,-19.6272,-43.8897
Thalpomys lasiotis,-19.3715,-43.6649
Thalpomys lasiotis,-21.7833,-46.5667
Thamnodynastes rutilus,-22.1833,-52.7167
Thamnodynastes rutilus,-15.7099,-48.0224
Thamnodynastes rutilus,-14.0833,-47.6167
Thamnodynastes rutilus,-16.176,-42.769
Thamnodynastes rutilus,-20.3833,-51.4667
Thamnodynastes rutilus,-19.35,-47.2833
Thamnodynastes rutilus,-20.2333,-46.65
Thamnodynastes rutilus,-17.6182,-54.8278
Thamnodynastes rutilus,-21.1667,-47.8
Thoropa megatympanum,-16.9378,-43.0056
Thoropa megatympanum,-16.8482,-43.0422
Thoropa megatympanum,-20.1776,-44.1227
Thoropa megatympanum,-20.0995,-44.1911
Thoropa megatympanum,-19.8678,-43.6372
Thoropa megatympanum,-20.0754,-43.4081
Thoropa megatympanum,-18.9418,-43.5046
Thoropa megatympanum,-17.9935,-43.6101
Thoropa megatympanum,-17.7293,-43.7773
Thoropa megatympanum,-16.4636,-42.9935
Thoropa megatympanum,-19.4918,-43.4731
Thoropa megatympanum,-19.3962,-43.3516
Thoropa megatympanum,-19.4405,-43.7183
Thoropa megatympanum,-14.5244,-42.54
Thoropa megatympanum,-18.7865,-43.8756
Thoropa megatympanum,-19.1888,-43.645
Thoropa megatympanum,-19.2897,-43.5922
Thoropa megatympanum,-19.3017,-43.6041
Thoropa megatympanum,-18.0761,-43.3589
Thoropa megatympanum,-15.8565,-42.8617
Thoropa megatympanum,-18.536,-43.402
Thrichomys apereoides,-18.15,-43.3833
Thrichomys apereoides,-16.5594,-42.8897
Thrichomys apereoides,-12.15,-44.9833
Thrichomys apereoides,-16.9,-42.6
Thrichomys apereoides,-17.3889,-45.8953
Thrichomys apereoides,-17.0286,-45.9017
Thrichomys apereoides,-19.0502,-41.8865
Thrichomys apereoides,-14.1833,-44.5333
Thrichomys apereoides,-14.7167,-45.9167
Thrichomys apereoides,-19.9333,-47.5333
Thrichomys apereoides,-16.6,-42.2
Thrichomys apereoides,-13.95,-45.9667
Thrichomys apereoides,-15.2667,-45.8667
Thrichomys apereoides,-20.5333,-47.4
Thrichomys apereoides,-15.4667,-44.4
Thrichomys apereoides,-15.5,-44.4
Thrichomys apereoides,-16.85,-43.5833
Thrichomys apereoides,-18.9833,-44.3667
Thrichomys apereoides,-19.5578,-44.0814
Thrichomys apereoides,-17.35,-44.9333
Thrichomys apereoides,-19.4658,-44.2467
Thrichomys apereoides,-17.1167,-42.95
Thrichomys apereoides,-16.35,-46.9
Thrichomys apereoides,-17.5981,-44.7308
Thrichomys apereoides,-16.8,-42.3333
Thrichomys apereoides,-14.0634,-42.5046
Thrichomys apereoides,-19.6272,-43.8897
Thrichomys apereoides,-19.3715,-43.6649
Thrichomys pachyurus,-15.6667,-48
Thrichomys pachyurus,-14.0667,-47.75
Thrichomys pachyurus,-15.9,-52.25
Thrichomys pachyurus,-16.4,-52.45
Thrichomys pachyurus,-15.7833,-47.9333
Thrichomys pachyurus,-15.9333,-47.85
Thrichomys pachyurus,-17.7333,-48.6167
Thrichomys pachyurus,-9.2744,-52.1981
