Species,Latitude,Longitude,alt
Amphisbaena leeseri,-22.2833,-53.25,305
Amphisbaena leeseri,-22.241,-57.615,228
Amphisbaena maranhensis,-7.1525,-45.3039,184
Amphisbaena mebengokre*,-16.4569,-51.3781,409
Amphisbaena neglecta,-15.4529,-55.7392,750
Amphisbaena persephone*,-13.8833,-45.7,769
Amphisbaena sanctaeritae,-21.7312,-47.4959,626
Amphisbaena sanctaeritae,-21.7833,-47.6,623
Amphisbaena saxosa,-9.75,-48.35,153
Amphisbaena silvestrii,-18.1667,-53.35,610
Amphisbaena silvestrii,-12.8642,-53.1611,284
Amphisbaena silvestrii,-15.8833,-52.2167,285
Amphisbaena silvestrii,-14.9203,-51.0831,219
Amphisbaena silvestrii,-10.6833,-50.6333,170
Amphisbaena silvestrii,-13.5394,-52.1636,392
Amphisbaena silvestrii,-11.5,-54.8833,300
Amphisbaena silvestrii,-15.5989,-56.0949,173
Amphisbaena silvestrii,-19.9272,-56.8103,119
Amphisbaena silvestrii,-13.2167,-51.65,410
Amphisbaena silvestrii,-11.7167,-49.0667,364
Amphisbaena silvestrii,-12.0833,-53.4,234
Amphisbaena silvestrii,-18.25,-52.8833,771
Amphisbaena silvestrii,-14.7203,-56.3275,200
Amphisbaena silvestrii,-17.3167,-53.2,636
Amphisbaena silvestrii,-10.83,-55.5,408
Amphisbaena silvestrii,-13.0316,-58.3126,400
Amphisbaena silvestrii,-14.6667,-52.35,312
Amphisbaena silvestrii,-13.0333,-58.2833,400
Amphisbaena silvestrii,-17.4569,-63.6578,368
Amphisbaena steindachneri,-16.05,-57.3833,304
Amphisbaena steindachneri,-11.6748,-61.191,199
Amphisbaena steindachneri,-13.4833,-61.05,195
Amphisbaena steindachneri,-15,-59.95,192
Amphisbaena talisiae,-14.1333,-47.5,1194
Amphisbaena talisiae,-15.7099,-48.0224,1164
Amphisbaena talisiae,-15.7667,-47.9167,1089
Amphisbaena talisiae,-16.0089,-47.9497,1065
Amphisbaena talisiae,-16.5541,-48.0218,773
Amphisbaena talisiae,-14.05,-48.3167,427
Amphisbaena talisiae,-17.2167,-46.8667,688
Amphisbaena talisiae,-14.0333,-48.3167,422
Amphisbaena talisiae,-15.8167,-52.1667,482
Anolis meridionalis,-22.7833,-49.2333,614
Anolis meridionalis,-17.9833,-53.6167,375
Anolis meridionalis,-17.3042,-53.2014,631
Anolis meridionalis,-15.89,-52.2567,288
Anolis meridionalis,-10.6833,-50.6333,170
Anolis meridionalis,-20.5333,-56.7,304
Anolis meridionalis,-20.7011,-56.8803,609
Anolis meridionalis,-12.5201,-60.4128,500
Anolis meridionalis,-15.7099,-48.0224,1164
Anolis meridionalis,-16.0111,-47.9436,1065
Anolis meridionalis,-16.0667,-57.6667,177
Anolis meridionalis,-21.3167,-48.6167,606
Anolis meridionalis,-21.9333,-47.3667,586
Anolis meridionalis,-14.9833,-55.7333,300
Anolis meridionalis,-15.3,-55.85,649
Anolis meridionalis,-13.8667,-45.8667,785
Anolis meridionalis,-19.2167,-57.55,483
Anolis meridionalis,-15.5833,-56.0833,198
Anolis meridionalis,-8.8833,-44.9667,305
Anolis meridionalis,-15.2,-45.8333,750
Anolis meridionalis,-15.95,-54.9667,300
Anolis meridionalis,-11.75,-50.7333,186
Anolis meridionalis,-11.2167,-50.6667,177
Anolis meridionalis,-18.25,-52.8833,771
Anolis meridionalis,-14.05,-48.3167,427
Anolis meridionalis,-10.3,-48.35,215
Anolis meridionalis,-17.2167,-46.8667,688
Anolis meridionalis,-18.9333,-46.9833,1024
Anolis meridionalis,-12.0167,-48.5333,244
Anolis meridionalis,-15.85,-48.95,769
Anolis meridionalis,-15.65,-57.2,457
Anolis meridionalis,-14.4,-56.4333,363
Anolis meridionalis,-17.3167,-53.2,636
Anolis meridionalis,-23.1794,-45.8869,572
Anolis meridionalis,-15.6667,-55,403
Anolis meridionalis,-21.1167,-48.45,610
Anolis meridionalis,-17.7333,-48.6167,687
Anolis meridionalis,-13.0333,-58.2833,400
Anolis meridionalis,-12.7333,-60.1333,601
Anolis meridionalis,-14,-65.0667,154
Anolis meridionalis,-13.0333,-64.6667,203
Anolis meridionalis,-14.6,-64.8833,155
Anolis meridionalis,-14.2,-66.6167,197
Anolis meridionalis,-17.4569,-63.6578,368
Anolis meridionalis,-19.7167,-62.6167,489
Anolis meridionalis,-17.4,-63.85,284
Anolis meridionalis,-17.7833,-63.2,434
Anolis meridionalis,-23.7167,-55.5,343
Antilophia galeata,-6.1167,-45.15,277
Antilophia galeata,-14.45,-58.1167,599
Antilophia galeata,-22.35,-47.4833,611
Antilophia galeata,-20.2167,-47.7167,660
Antilophia galeata,-16.3333,-48.9667,916
Antilophia galeata,-15.5333,-48.0667,1095
Antilophia galeata,-20.0167,-43.9833,1248
Antilophia galeata,-20.0167,-44.05,920
Antilophia galeata,-14.9,-51.0833,242
Antilophia galeata,-18.8833,-47.6333,916
Antilophia galeata,-21.85,-47.4667,582
Antilophia galeata,-15.8833,-52.25,287
Antilophia galeata,-18.8333,-45.1833,611
Antilophia galeata,-12.85,-51.75,311
Antilophia galeata,-20.8833,-47.6167,731
Antilophia galeata,-19.9167,-44.0833,867
Antilophia galeata,-16.7333,-42.9667,897
Antilophia galeata,-20.75,-56.7,491
Antilophia galeata,-21.1,-56.5167,413
Antilophia galeata,-18.4167,-47.9,614
Antilophia galeata,-16.8667,-43.0167,1016
Antilophia galeata,-22.1667,-47.8667,841
Antilophia galeata,-15.3167,-55.85,412
Antilophia galeata,-17.75,-48.6333,706
Antilophia galeata,-13.7833,-48.5667,610
Antilophia galeata,-14.1333,-47.5667,892
Antilophia galeata,-22.3333,-49.0167,541
Antilophia galeata,-16.75,-43.4833,964
Antilophia galeata,-19.8667,-44.4333,845
Antilophia galeata,-12.6,-48.1,304
Antilophia galeata,-16.45,-43.4,961
Antilophia galeata,-15.4167,-55.8,757
Antilophia galeata,-12.85,-58.9333,357
Antilophia galeata,-14.1167,-47.5167,1123
Antilophia galeata,-22.4333,-48.9,579
Antilophia galeata,-17.6,-46.7,583
Antilophia galeata,-21.5833,-47.85,597
Antilophia galeata,-21.95,-47.6333,650
Antilophia galeata,-15.9,-47.9167,1080
Antilophia galeata,-22.2,-47.8667,848
Antilophia galeata,-22.2333,-47.85,888
Antilophia galeata,-21.3333,-45,1219
Antilophia galeata,-15.8333,-47.9,1067
Antilophia galeata,-18.5,-54.75,285
Antilophia galeata,-18.7667,-48.35,630
Antilophia galeata,-15.5833,-56.0833,198
Antilophia galeata,-18.75,-44.4167,610
Antilophia galeata,-16.75,-57.7,102
Antilophia galeata,-13.3333,-47.65,424
Antilophia galeata,-22.1,-47.85,855
Antilophia galeata,-17.1167,-42.7667,709
Antilophia galeata,-15.5333,-47.6167,1049
Antilophia galeata,-15.9167,-47.8667,1095
Antilophia galeata,-8.8667,-44.9667,310
Antilophia galeata,-21.2167,-48.9,535
Antilophia galeata,-21.0833,-47.4,747
Antilophia galeata,-16.6333,-48.6333,914
Antilophia galeata,-22.6,-46.95,679
Antilophia galeata,-15.7833,-47.9167,1087
Antilophia galeata,-22.05,-48.0333,610
Antilophia galeata,-22.1667,-48.1667,667
Antilophia galeata,-15.95,-47.9333,1112
Antilophia galeata,-15.9833,-55.9167,121
Antilophia galeata,-16.25,-52.4167,623
Antilophia galeata,-13.7667,-41.1667,442
Antilophia galeata,-20.1167,-47.35,610
Antilophia galeata,-22.5833,-48.1833,498
Antilophia galeata,-22.6833,-48.1333,459
Antilophia galeata,-22.3,-47.9167,926
Antilophia galeata,-16.0333,-49.9667,819
Antilophia galeata,-18.6,-45.35,609
Antilophia galeata,-21.45,-56.4333,286
Antilophia galeata,-16.55,-48,863
Antilophia galeata,-21.2833,-54.8167,327
Antilophia galeata,-21.9667,-46.8333,701
Antilophia galeata,-19.4833,-44,711
Antilophia galeata,-19.4667,-44.05,761
Antilophia galeata,-20.8167,-47.3667,737
Antilophia galeata,-20.7833,-47.7,674
Antilophia galeata,-20.6167,-47.1833,912
Antilophia galeata,-21.1,-56.2167,193
Antilophia galeata,-18.55,-48.0667,764
Antilophia galeata,-15.4,-49.6,572
Antilophia galeata,-20.9667,-56.5,339
Antilophia galeata,-18.8667,-48.2167,630
Antilophia galeata,-22.8833,-49.25,599
Antilophia galeata,-15.5333,-49.45,650
Antilophia galeata,-21.2667,-56.6667,562
Antilophia galeata,-19.4667,-43.9333,691
Antilophia galeata,-8.75,-45.9667,326
Antilophia galeata,-15.2333,-55.5333,362
Antilophia galeata,-20.3833,-47.55,878
Antilophia galeata,-16.8333,-48.4167,915
Antilophia galeata,-22.2833,-48,858
Antilophia galeata,-16.8167,-42.6333,826
Antilophia galeata,-20.7333,-47.5333,687
Antilophia galeata,-16.6,-42.8167,612
Antilophia galeata,-21.5333,-46.25,907
Antilophia galeata,-19,-44.5,793
Antilophia galeata,-21.6333,-47.2,622
Antilophia galeata,-18.1833,-45.4167,807
Antilophia galeata,-19.5667,-44.0333,835
Antilophia galeata,-20.7167,-47.5167,698
Antilophia galeata,-20.5667,-49.5333,457
Antilophia galeata,-15.1667,-55.75,342
Antilophia galeata,-21.1333,-47.35,673
Antilophia galeata,-20.4833,-56.8333,303
Antilophia galeata,-9.2667,-46.8,577
Antilophia galeata,-23.1167,-48.9833,711
Antilophia galeata,-20.4833,-50.2667,402
Antilophia galeata,-21.25,-56.5667,330
Antilophia galeata,-15.8333,-46.5,702
Antilophia galeata,-17.4167,-48.3833,718
Antilophia galeata,-15.7333,-47.9,1045
Antilophia galeata,-15.8833,-46.0167,518
Antilophia galeata,-22.55,-50.2833,616
Antilophia galeata,-15.6667,-44.6333,492
Antilophia galeata,-20.4833,-48.8667,472
Antilophia galeata,-22.4167,-47.7833,901
Antilophia galeata,-15.5333,-47.3333,922
Antilophia galeata,-14.9333,-46.2167,765
Antilophia galeata,-22.25,-47,644
Antilophia galeata,-19.8667,-47.8833,609
Antilophia galeata,-20.5333,-47.4,921
Antilophia galeata,-21.65,-47.6333,627
Antilophia galeata,-16.6667,-49.2667,797
Antilophia galeata,-15.9333,-50.1333,529
Antilophia galeata,-18.8667,-48.25,639
Antilophia galeata,-22.4167,-47.55,609
Antilophia galeata,-14.9667,-52.3167,434
Antilophia galeata,-17.7167,-48.15,772
Antilophia galeata,-23.1,-48.6167,814
Antilophia galeata,-15.9833,-55.0333,361
Antilophia galeata,-17.75,-46.1667,700
Antilophia galeata,-20.8,-47.7333,665
Antilophia galeata,-19.6333,-43.8833,940
Antilophia galeata,-20.65,-48.0667,610
Antilophia galeata,-22.8167,-47.1,611
Antilophia galeata,-21.0667,-45.0667,915
Antilophia galeata,-19.9833,-43.9,911
Antilophia galeata,-16.7833,-43.0167,880
Antilophia galeata,-11.9667,-46.5,609
Antilophia galeata,-22.3667,-46.95,608
Antilophia galeata,-22.4333,-46.9667,669
Antilophia galeata,-16.7333,-43.9,726
Antilophia galeata,-20.5333,-47.1333,966
Antilophia galeata,-22.2833,-47.8,884
Antilophia galeata,-16.9167,-50.7833,607
Antilophia galeata,-22.2,-46.95,713
Antilophia galeata,-17.2167,-46.8667,688
Antilophia galeata,-17.7833,-48.7,993
Antilophia galeata,-18.1,-53.3,627
Antilophia galeata,-10.4667,-46.3167,618
Antilophia galeata,-6.4167,-45.1667,291
Antilophia galeata,-20.3833,-54.5833,673
Antilophia galeata,-19.2,-48.1333,915
Antilophia galeata,-20.7667,-47.2333,905
Antilophia galeata,-18.9,-48.2333,662
Antilophia galeata,-10,-45.8,458
Antilophia galeata,-15.7167,-47.95,1077
Antilophia galeata,-15.35,-45.8333,759
Antilophia galeata,-19.8833,-43.9667,879
Antilophia galeata,-22.35,-48.7667,474
Antilophia galeata,-22,-47.4333,610
Antilophia galeata,-15.6167,-47.6667,1027
Antilophia galeata,-20.1167,-47.9667,564
Antilophia galeata,-18.4667,-57.3667,79
Antilophia galeata,-18.9167,-48.3,688
Antilophia galeata,-22.2667,-47.9167,928
Antilophia galeata,-21.25,-56.5333,318
Antilophia galeata,-11.6333,-46.6833,614
Antilophia galeata,-21.2167,-56.5833,349
Antilophia galeata,-22.9833,-48.4167,884
Antilophia galeata,-15.9333,-47.8833,1099
Antilophia galeata,-19.1833,-48.35,867
Antilophia galeata,-22.4,-49.65,610
Antilophia galeata,-16.3667,-56.3,113
Antilophia galeata,-21.6167,-48.55,557
Antilophia galeata,-18.8333,-47.8333,944
Antilophia galeata,-20.55,-49.25,464
Antilophia galeata,-15.65,-47.8167,1073
Antilophia galeata,-15.9167,-52.25,303
Antilophia galeata,-22.5167,-52.3167,568
Antilophia galeata,-12.8333,-58.4667,401
Antilophia galeata,-19.35,-43.6167,906
Antilophia galeata,-15.2833,-55.9167,479
Antilophia galeata,-14.0167,-51.2833,303
Antilophia galeata,-20.1833,-47.9333,593
Antilophia galeata,-19.5833,-43.9,728
Antilophia galeata,-21.2167,-44.7833,864
Antilophia galeata,-16.5833,-42.8833,627
Antilophia galeata,-22.25,-47.8667,915
Antilophia galeata,-16.3667,-49.5,867
Antilophia galeata,-12.0833,-46.7667,509
Antilophia galeata,-13.0333,-58.2833,400
Antilophia galeata,-23.6833,-53.95,239
Antilophia galeata,-19,-53,618
Antilophia galeata,-12.7,-47.8,283
Antilophia galeata,-22.95,-48.85,742
Antilophia galeata,-16.05,-46.1167,580
Antilophia galeata,-14.5,-59.75,200
Antilophia galeata,-20.1667,-56.1833,134
Antilophia galeata,-9.3167,-45.6333,540
Antilophia galeata,-16.6167,-43.3,886
Antilophia galeata,-19.6667,-51.1833,392
Antilophia galeata,-15.8667,-56.0833,149
Antilophia galeata,-22.1667,-47.9,842
Antilophia galeata,-14.7,-47.5333,1040
Antilophia galeata,-20.25,-46.6167,929
Antilophia galeata,-15.65,-57.2167,299
Antilophia galeata,-18.1,-43.0333,1286
Antilophia galeata,-16.5,-42.9,896
Antilophia galeata,-7.7667,-46.2333,276
Antilophia galeata,-10.2667,-48.3667,193
Antilophia galeata,-13,-46.25,874
Antilophia galeata,-15.05,-42.6667,1041
Antilophia galeata,-19.45,-44.2333,887
Antilophia galeata,-16.6667,-48.6,914
Antilophia galeata,-20.1,-47.4,606
Antilophia galeata,-16.55,-43.4,909
Antilophia galeata,-21.1,-56.6167,580
Antilophia galeata,-20.1167,-47.8333,598
Antilophia galeata,-22.6167,-52.25,274
Antilophia galeata,-12.3667,-48.4333,284
Antilophia galeata,-18.5,-43.4333,987
Antilophia galeata,-21.95,-47.45,608
Antilophia galeata,-22.2333,-47.6833,659
Antilophia galeata,-21.9667,-47.8667,751
Antilophia galeata,-16.3167,-48.1833,814
Antilophia galeata,-14.8667,-55.7833,266
Antilophia galeata,-12.2506,-48.3817,256
Antilophia galeata,-6.3687,-47.3807,142
Antilophia galeata,-18.624,-51.9117,594
Antilophia galeata,-20.2333,-47.8667,583
Antilophia galeata,-21.0333,-49.9833,423
Antilophia galeata,-14.6667,-52.1667,291
Antilophia galeata,-14.6667,-52.35,312
Antilophia galeata,-22.65,-56.0667,262
Antilophia galeata,-24.1167,-55.4833,221
Antilophia galeata,-20.1,-58.15,77
Antilophia galeata,-22.5,-57,247
Antilophia galeata,-13.9667,-60.8333,420
Antilophia galeata,-14.5167,-60.3833,400
Aplastodiscus lutzorum*,-16.095,-48.5224,930
Aplastodiscus lutzorum*,-14.1608,-47.5819,894
Aplastodiscus lutzorum*,-15.9487,-47.9383,1112
Aplastodiscus lutzorum*,-16.3488,-46.8803,598
Apostolepis adhara*,-12.8053,-48.2199,287
Apostolepis albicollaris,-16.082,-48.507,933
Apostolepis albicollaris,-15.7099,-48.0224,1164
Apostolepis albicollaris,-15.8475,-47.9364,1067
Apostolepis albicollaris,-15.9236,-48.8086,950
Apostolepis albicollaris,-17.3,-48.4667,889
Apostolepis albicollaris,-16.6667,-49.25,778
Apostolepis albicollaris,-17.7219,-48.1597,791
Apostolepis albicollaris,-16.25,-47.95,932
Apostolepis albicollaris,-13.5331,-48.22,335
Apostolepis albicollaris,-18.8706,-48.8808,729
Apostolepis albicollaris,-15.7797,-47.9297,1092
Apostolepis albicollaris,-18.9186,-48.2772,690
Apostolepis albicollaris,-14.05,-48.3167,427
Apostolepis albicollaris,-13.5,-48.35,465
Apostolepis assimilis*,-15.75,-48.2667,1071
Apostolepis assimilis*,-15.7333,-48.2833,1072
Apostolepis assimilis*,-21.9833,-44.6083,1144
Apostolepis assimilis*,-23.5333,-47.25,894
Apostolepis assimilis*,-23.1167,-55.2167,499
Apostolepis assimilis*,-23.1029,-55.2209,517
Apostolepis assimilis*,-23.0375,-55.1944,528
Apostolepis assimilis*,-22.0667,-46.5667,909
Apostolepis assimilis*,-22.7833,-48.1167,454
Apostolepis assimilis*,-18.6739,-51.8806,579
Apostolepis assimilis*,-23.439,-47.061,902
Apostolepis assimilis*,-23.4333,-47.0667,840
Apostolepis assimilis*,-18.6333,-48.2,916
Apostolepis assimilis*,-22.05,-49.0333,468
Apostolepis assimilis*,-23.4,-46.3167,802
Apostolepis assimilis*,-23.117,-46.55,798
Apostolepis assimilis*,-23.1167,-46.55,798
Apostolepis assimilis*,-21.9667,-44.8833,915
Apostolepis assimilis*,-23.5,-46.8667,624
Apostolepis assimilis*,-23.5106,-46.8761,647
Apostolepis assimilis*,-23.5167,-46.8833,654
Apostolepis assimilis*,-23.511,-46.876,647
Apostolepis assimilis*,-23.51,-46.8943,676
Apostolepis assimilis*,-23.5041,-46.818,631
Apostolepis assimilis*,-23.5025,-46.8742,624
Apostolepis assimilis*,-23.5,-46.8833,634
Apostolepis assimilis*,-23.4816,-46.8047,655
Apostolepis assimilis*,-22.3147,-49.0606,534
Apostolepis assimilis*,-22.3167,-49.05,536
Apostolepis assimilis*,-19.9333,-43.9333,929
Apostolepis assimilis*,-20.3333,-44.2333,916
Apostolepis assimilis*,-22.2,-48.7833,460
Apostolepis assimilis*,-21.65,-46.4,1117
Apostolepis assimilis*,-21.6444,-46.2833,999
Apostolepis assimilis*,-22.886,-48.445,751
Apostolepis assimilis*,-22.8833,-48.4333,653
Apostolepis assimilis*,-22.8833,-48.45,727
Apostolepis assimilis*,-15.7099,-48.0224,1164
Apostolepis assimilis*,-15.7667,-47.9167,1089
Apostolepis assimilis*,-15.8,-47.8833,1061
Apostolepis assimilis*,-15.7797,-47.9297,1092
Apostolepis assimilis*,-22.4333,-46.35,1227
Apostolepis assimilis*,-16.4719,-53.4647,598
Apostolepis assimilis*,-21.4667,-46.4,914
Apostolepis assimilis*,-21.475,-46.4,914
Apostolepis assimilis*,-23.3075,-47.1328,652
Apostolepis assimilis*,-21.976,-44.603,1144
Apostolepis assimilis*,-23.3,-47.1333,660
Apostolepis assimilis*,-23.3667,-46.75,944
Apostolepis assimilis*,-23.3642,-46.7406,945
Apostolepis assimilis*,-23.364,-46.741,945
Apostolepis assimilis*,-23.3583,-46.875,837
Apostolepis assimilis*,-23.3561,-46.8769,817
Apostolepis assimilis*,-21.2667,-47.3,830
Apostolepis assimilis*,-22.6167,-46.05,914
Apostolepis assimilis*,-22.5833,-46.525,855
Apostolepis assimilis*,-22.6167,-46.0667,914
Apostolepis assimilis*,-21.8333,-45.4,914
Apostolepis assimilis*,-20.5,-54.6333,546
Apostolepis assimilis*,-20.4667,-54.6167,554
Apostolepis assimilis*,-20.4655,-54.6287,557
Apostolepis assimilis*,-20.4556,-54.5833,583
Apostolepis assimilis*,-20.4428,-54.6464,602
Apostolepis assimilis*,-20.4384,-54.6117,596
Apostolepis assimilis*,-20.4333,-54.6333,599
Apostolepis assimilis*,-20.9131,-54.2497,482
Apostolepis assimilis*,-20.4977,-54.6342,531
Apostolepis assimilis*,-20.4749,-54.6191,554
Apostolepis assimilis*,-20.4485,-54.5669,628
Apostolepis assimilis*,-20.4412,-54.5903,631
Apostolepis assimilis*,-20.4095,-54.6166,617
Apostolepis assimilis*,-23.2419,-47.5656,580
Apostolepis assimilis*,-20.7336,-47.2,902
Apostolepis assimilis*,-23.2,-46.7833,1036
Apostolepis assimilis*,-23.2083,-46.7167,966
Apostolepis assimilis*,-22.7394,-45.5914,1722
Apostolepis assimilis*,-22.7333,-45.5833,1704
Apostolepis assimilis*,-22.6833,-45.4667,1671
Apostolepis assimilis*,-23.5333,-46.8333,635
Apostolepis assimilis*,-23.5167,-46.8333,630
Apostolepis assimilis*,-23.5225,-46.8356,630
Apostolepis assimilis*,-19.1167,-51.7333,524
Apostolepis assimilis*,-19.0945,-52.1803,571
Apostolepis assimilis*,-21.9833,-44.9333,917
Apostolepis assimilis*,-21.9772,-44.9325,917
Apostolepis assimilis*,-15.4333,-55.75,661
Apostolepis assimilis*,-15.4667,-55.75,725
Apostolepis assimilis*,-15,-55.7333,279
Apostolepis assimilis*,-22.4131,-45.7981,911
Apostolepis assimilis*,-22.4167,-45.8,913
Apostolepis assimilis*,-19.9833,-47.75,600
Apostolepis assimilis*,-23.604,-46.919,841
Apostolepis assimilis*,-15.5833,-56.0833,198
Apostolepis assimilis*,-15.5961,-56.0967,173
Apostolepis assimilis*,-15.5833,-56.1,185
Apostolepis assimilis*,-20.6708,-44.0656,914
Apostolepis assimilis*,-20.6667,-44.0667,905
Apostolepis assimilis*,-22.2,-46.75,903
Apostolepis assimilis*,-23.2833,-46.75,922
Apostolepis assimilis*,-23.325,-46.725,937
Apostolepis assimilis*,-22.6583,-45.8583,1281
Apostolepis assimilis*,-22.6667,-45.85,1465
Apostolepis assimilis*,-20.0219,-44.0589,874
Apostolepis assimilis*,-20.0333,-44.0667,884
Apostolepis assimilis*,-23.6667,-47.2167,911
Apostolepis assimilis*,-23.5667,-47.2167,914
Apostolepis assimilis*,-20.35,-49.2139,457
Apostolepis assimilis*,-20.3417,-49.195,457
Apostolepis assimilis*,-23.0833,-47.2167,610
Apostolepis assimilis*,-18.9,-48,774
Apostolepis assimilis*,-19.8833,-50.3,377
Apostolepis assimilis*,-22.1,-46.1833,1219
Apostolepis assimilis*,-20.25,-43.8,914
Apostolepis assimilis*,-22.4333,-45.4667,904
Apostolepis assimilis*,-22.4333,-45.45,904
Apostolepis assimilis*,-22.4256,-45.4528,904
Apostolepis assimilis*,-22.2833,-44.8833,1023
Apostolepis assimilis*,-22.2833,-44.8667,1041
Apostolepis assimilis*,-23.7167,-46.85,854
Apostolepis assimilis*,-23.55,-46.9333,788
Apostolepis assimilis*,-23.549,-46.934,807
Apostolepis assimilis*,-21.35,-48.7666,557
Apostolepis assimilis*,-20.1967,-44.4211,897
Apostolepis assimilis*,-20.2,-44.4167,897
Apostolepis assimilis*,-23,-46.85,712
Apostolepis assimilis*,-23.0058,-46.8389,717
Apostolepis assimilis*,-20.0833,-44.5667,900
Apostolepis assimilis*,-23.2667,-47.3,610
Apostolepis assimilis*,-23.2642,-47.2992,610
Apostolepis assimilis*,-23.35,-47.1667,637
Apostolepis assimilis*,-15.2402,-43.669,489
Apostolepis assimilis*,-23.5333,-46.9,691
Apostolepis assimilis*,-23.535,-47.262,900
Apostolepis assimilis*,-23.5275,-46.9025,709
Apostolepis assimilis*,-23.4378,-46.7928,752
Apostolepis assimilis*,-23.1014,-46.7283,890
Apostolepis assimilis*,-23.1,-46.7167,868
Apostolepis assimilis*,-17.8814,-51.7144,697
Apostolepis assimilis*,-17.8667,-51.7,720
Apostolepis assimilis*,-17.8833,-51.7167,690
Apostolepis assimilis*,-17.0833,-42.25,509
Apostolepis assimilis*,-17.75,-46.1667,700
Apostolepis assimilis*,-17.7333,-46.1667,682
Apostolepis assimilis*,-17.7333,-46.1833,675
Apostolepis assimilis*,-23.1864,-46.8842,1006
Apostolepis assimilis*,-23.104,-55.226,513
Apostolepis assimilis*,-23.1833,-46.8833,1028
Apostolepis assimilis*,-23.9333,-47.0667,875
Apostolepis assimilis*,-21.9333,-45.3167,1152
Apostolepis assimilis*,-21.9667,-45.35,892
Apostolepis assimilis*,-23.3167,-51.1667,565
Apostolepis assimilis*,-23.3103,-51.1628,563
Apostolepis assimilis*,-23.3,-51.15,537
Apostolepis assimilis*,-21.6833,-45.9167,855
Apostolepis assimilis*,-23.55,-47.1833,914
Apostolepis assimilis*,-23.5458,-47.1833,914
Apostolepis assimilis*,-22.3083,-45.375,1430
Apostolepis assimilis*,-22.3,-45.3833,1482
Apostolepis assimilis*,-18.2833,-52.9667,844
